reportdate,hospital,dphcategory,covidstatus,patientcount,hospitalreportingpct,data_loaded_at,data_as_of
2023/06/26,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/30,All SF Hospitals,Med/Surg,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/28,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/27,All SF Hospitals,ICU,COVID+,21,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/19,All SF Hospitals,ICU,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/18,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/28,All SF Hospitals,Med/Surg,COVID+,35,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/30,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/12,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/10,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/30,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/25,All SF Hospitals,Med/Surg,COVID+,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/25,All SF Hospitals,Med/Surg,PUI,38,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/05,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/05,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/21,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/05,All SF Hospitals,ICU,PUI,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/15,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/27,All SF Hospitals,Med/Surg,COVID+,28,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/06,All SF Hospitals,Med/Surg,COVID+,47,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/11/13,All SF Hospitals,Med/Surg,COVID+,49,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/25,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/09,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/12,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/19,All SF Hospitals,ICU,COVID+,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/18,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/15,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/11,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/22,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/02,All SF Hospitals,Med/Surg,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/24,All SF Hospitals,Med/Surg,COVID+,130,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/29,All SF Hospitals,ICU,COVID+,25,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/11/01,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/05,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/17,All SF Hospitals,Med/Surg,COVID+,74,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/24,All SF Hospitals,ICU,COVID+,19,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/30,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/12/01,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/15,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/09,All SF Hospitals,Med/Surg,COVID+,40,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/26,All SF Hospitals,Med/Surg,COVID+,37,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/10/07,All SF Hospitals,Med/Surg,COVID+,53,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/19,All SF Hospitals,ICU,COVID+,24,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/06,All SF Hospitals,ICU,COVID+,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/17,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/25,All SF Hospitals,Med/Surg,COVID+,52,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/17,All SF Hospitals,Med/Surg,PUI,19,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/05,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/15,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/27,All SF Hospitals,ICU,COVID+,45,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/22,All SF Hospitals,Med/Surg,COVID+,30,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/12/25,All SF Hospitals,Med/Surg,COVID+,59,0.928571,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/02,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/17,All SF Hospitals,ICU,COVID+,36,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/12/05,All SF Hospitals,ICU,COVID+,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/16,All SF Hospitals,Med/Surg,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/12,All SF Hospitals,Med/Surg,COVID+,74,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/08,All SF Hospitals,Med/Surg,COVID+,44,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/13,All SF Hospitals,Med/Surg,PUI,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/13,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/08,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/06,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/11,All SF Hospitals,Med/Surg,COVID+,54,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/16,All SF Hospitals,Med/Surg,COVID+,20,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/10,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/05,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/08,All SF Hospitals,ICU,COVID+,17,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/27,All SF Hospitals,Med/Surg,COVID+,29,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/09,All SF Hospitals,Med/Surg,PUI,28,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/24,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/07/17,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/21,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/10,All SF Hospitals,Med/Surg,COVID+,34,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/11,All SF Hospitals,Med/Surg,PUI,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/02,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/26,All SF Hospitals,ICU,COVID+,32,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/24,All SF Hospitals,ICU,COVID+,22,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/24,All SF Hospitals,ICU,COVID+,35,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/15,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/12/18,All SF Hospitals,ICU,COVID+,4,0.928571,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/04,All SF Hospitals,Med/Surg,COVID+,73,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/11,All SF Hospitals,Med/Surg,PUI,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/02,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/09,All SF Hospitals,Med/Surg,PUI,14,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/08,All SF Hospitals,ICU,COVID+,23,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/15,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/15,All SF Hospitals,Med/Surg,COVID+,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/13,All SF Hospitals,Med/Surg,COVID+,69,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/01,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/24,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/15,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/15,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/06,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/11/22,All SF Hospitals,Med/Surg,PUI,18,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/07,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/01/31,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/08,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/04,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/31,All SF Hospitals,ICU,COVID+,24,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/10/10,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/28,All SF Hospitals,Med/Surg,COVID+,92,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/23,All SF Hospitals,Med/Surg,COVID+,80,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/12/21,All SF Hospitals,Med/Surg,COVID+,63,0.928571,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/07/12,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/26,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/12/26,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/29,All SF Hospitals,Med/Surg,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/29,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/22,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/09,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/14,All SF Hospitals,Med/Surg,PUI,17,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/22,All SF Hospitals,ICU,COVID+,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/08,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/16,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/25,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/13,All SF Hospitals,Med/Surg,COVID+,17,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/25,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/11/02,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/02,All SF Hospitals,Med/Surg,COVID+,63,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/11/18,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/06,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/05,All SF Hospitals,ICU,COVID+,20,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/09,All SF Hospitals,Med/Surg,COVID+,39,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/23,All SF Hospitals,Med/Surg,PUI,18,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/03,All SF Hospitals,ICU,COVID+,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/10/30,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/19,All SF Hospitals,Med/Surg,COVID+,39,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/23,All SF Hospitals,Med/Surg,COVID+,92,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/26,All SF Hospitals,Med/Surg,PUI,29,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/09/11,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/10/11,All SF Hospitals,ICU,COVID+,20,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/12/01,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/21,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/13,All SF Hospitals,Med/Surg,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/29,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/07,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/11/23,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/05,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/04,All SF Hospitals,ICU,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/13,All SF Hospitals,Med/Surg,COVID+,71,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/15,All SF Hospitals,Med/Surg,COVID+,69,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/31,All SF Hospitals,Med/Surg,COVID+,58,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/24,All SF Hospitals,ICU,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/14,All SF Hospitals,Med/Surg,COVID+,58,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/12,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/04,All SF Hospitals,Med/Surg,PUI,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/22,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/28,All SF Hospitals,ICU,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/23,All SF Hospitals,Med/Surg,COVID+,47,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/04,All SF Hospitals,Med/Surg,COVID+,32,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/10/31,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/06/20,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/08,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/06,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/11/06,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/08/15,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/10/15,All SF Hospitals,Med/Surg,COVID+,40,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/28,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/15,All SF Hospitals,Med/Surg,COVID+,82,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/08,All SF Hospitals,Med/Surg,COVID+,23,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/17,All SF Hospitals,Med/Surg,COVID+,36,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/08,All SF Hospitals,Med/Surg,PUI,24,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/11/15,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/04/15,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/28,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/26,All SF Hospitals,ICU,COVID+,18,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/03,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/19,All SF Hospitals,ICU,COVID+,42,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/02/20,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/07/24,All SF Hospitals,ICU,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/03/07,All SF Hospitals,Med/Surg,COVID+,54,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/02,All SF Hospitals,Med/Surg,COVID+,79,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/25,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/20,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/03/10,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/31,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/08/10,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/25,All SF Hospitals,Med/Surg,COVID+,73,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/02/02,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/04/29,All SF Hospitals,ICU,COVID+,32,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/03,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/06,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/18,All SF Hospitals,Med/Surg,COVID+,25,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/22,All SF Hospitals,Med/Surg,COVID+,51,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/06/05,All SF Hospitals,Med/Surg,PUI,14,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/07,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/17,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/27,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/02/23,All SF Hospitals,ICU,COVID+,29,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/16,All SF Hospitals,ICU,PUI,5,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/12/21,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/08/17,All SF Hospitals,Med/Surg,COVID+,41,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/09/07,All SF Hospitals,Med/Surg,COVID+,45,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/08/18,All SF Hospitals,ICU,COVID+,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/30,All SF Hospitals,Med/Surg,COVID+,40,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/14,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/18,All SF Hospitals,Med/Surg,COVID+,56,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/09/20,All SF Hospitals,Med/Surg,COVID+,41,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/30,All SF Hospitals,Med/Surg,COVID+,48,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/11/25,All SF Hospitals,Med/Surg,COVID+,47,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/28,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/08,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/03/28,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/11/17,All SF Hospitals,Med/Surg,COVID+,31,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/05/20,All SF Hospitals,Med/Surg,COVID+,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/01/20,All SF Hospitals,Med/Surg,COVID+,50,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/06/16,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/08/12,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/07,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/05/02,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/04/28,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/12/29,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/09/20,All SF Hospitals,Med/Surg,COVID+,50,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/07/10,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/07/19,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/11/15,All SF Hospitals,ICU,COVID+,12,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/12/13,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/04/19,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2022/05/18,All SF Hospitals,Med/Surg,COVID+,72,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/08/01,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/06/08,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2021/08/04,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2023/08/06,All SF Hospitals,Med/Surg,COVID+,33,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
2020/05/04,All SF Hospitals,Med/Surg,PUI,13,1,01/04/2024 05:30:06 PM,01/04/2024 04:00:06 PM
